           0 ps U U U U U U U U UUUUUU UUUUUUUUUU UUU
  1030500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1031000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1031500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1032000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1032500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1033000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1033500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1034000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1034500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1035000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1035500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1036000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1036500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1037000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1037500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1038000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1038500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1039000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1039500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1040000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1040500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1041000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1041500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1042000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1042500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1043000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1043500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1044000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1044500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1045000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1045500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1046000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1046500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1047000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1047500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1048000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1048500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1049000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 000
  1049500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 000
  1050000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 000
  1050007678 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1050500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1051000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1051500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1052000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1052500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1053000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1053500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1054000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1054500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1055000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1055500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1056000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1056500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1057000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1057500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1058000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1058500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1059000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1059500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1060000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1060500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1061000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1061500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1062000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1062500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1063000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1063500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1064000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1064500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1065000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1065500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1066000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1066500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1067000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1067500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1068000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1068500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1069000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1069500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1070000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1070500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1071000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1071500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1072000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1072500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1073000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1073500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1074000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1074500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1075000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1075500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1076000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1076500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1077000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1077500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1078000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1078500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1079000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1079500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1080000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1080500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1081000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1081500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1082000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1082500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1083000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1083500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1084000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1084500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1085000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1085500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1086000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1086500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1087000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1087500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1088000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1088500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1089000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1089500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1090000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1090500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1091000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1091500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1092000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1092500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1093000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1093500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1094000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1094500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1095000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1095500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1096000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1096500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1097000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1097500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1098000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1098500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1099000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1099500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1100000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1100500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1101000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1101500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1102000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1102500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1103000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1103500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1104000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1104500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1105000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1105500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1106000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1106500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1107000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1107500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1108000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1108500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1109000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1109500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1110000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1110500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1111000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1111500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1112000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1112500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1113000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1113500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1114000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1114500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1115000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1115500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1116000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1116500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1117000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1117500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1118000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1118500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1119000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1119500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1120000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1120500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1121000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1121500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1122000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1122500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1123000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1123500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1124000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1124500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1125000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1125500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1126000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1126500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1127000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1127500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1128000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1128500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1129000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1129500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1130000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1130500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1131000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1131500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1132000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1132500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1133000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1133500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1134000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1134500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1135000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1135500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1136000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1136500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1137000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1137500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1138000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1138500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1139000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1139500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1140000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1140500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1141000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1141500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1142000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1142500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1143000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1143500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1144000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1144500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1145000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1145500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1146000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1146500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1147000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1147500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1148000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1148500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1149000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1149500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1150000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1150500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1151000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1151500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1152000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1152500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1153000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1153500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1154000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1154500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1155000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1155500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1156000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1156500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1157000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1157500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1158000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1158500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1159000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1159500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1160000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1160500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1161000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1161500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1162000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1162500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1163000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1163500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1164000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1164500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1165000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1165500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1166000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1166500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1167000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1167500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1168000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1168500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1169000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1169500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1170000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1170500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1171000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1171500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1172000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1172500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1173000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1173500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1174000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1174500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1175000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1175500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1176000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1176500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1177000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1177500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1178000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1178500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1179000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1179500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1180000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1180500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1181000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1181500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1182000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1182500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1183000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1183500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1184000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1184500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1185000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1185500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1186000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1186500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1187000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1187500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1188000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1188500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1189000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1189500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1190000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1190500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1191000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1191500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1192000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1192500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1193000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1193500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1194000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1194500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1195000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1195500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1196000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1196500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1197000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1197500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1198000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1198500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1199000000 ps 0 0 1 1 1 1 1 0 000111 0001011010 001
  1199500000 ps 1 0 1 1 1 1 1 0 000111 0001011010 001
  1200000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1200500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1201000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1201500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1202000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1202500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1203000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1203500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1204000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1204500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1205000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1205500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1206000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1206500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1207000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1207500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1208000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1208500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1209000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1209500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1210000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1210500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1211000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1211500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1212000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1212500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1213000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1213500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1214000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1214500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1215000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1215500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1216000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1216500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1217000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1217500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1218000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1218500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1219000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1219500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1220000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1220500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1221000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1221500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1222000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1222500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1223000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1223500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1224000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1224500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1225000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1225500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1226000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1226500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1227000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1227500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1228000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
  1228500000 ps 1 0 1 1 1 1 0 0 000111 0001011010 001
  1229000000 ps 0 0 1 1 1 1 0 0 000111 0001011010 001
